session_id,customer_id,login_time,logout_time,features_used,session_channel,session_duration_min
64761db9-3fe9-432f-abb1-ac2cf9d587cf,88612f24-632d-44f6-90e3-f6e88ed0e177,2024-01-26,2024-01-06,"['loan_calc', 'budgeting']",Web,-28321
0422935a-b988-4ce6-9d38-3970e100fe3e,a073185d-33c4-4c4b-8495-f1ade133c90a,2024-02-18,2024-03-14,"['budgeting', 'savings_pot', 'notifications']",Web,35781
01f68d1c-994a-4b1e-856f-aa9577761633,29d15aba-b8ca-4ab6-a53f-fd0d9fb47de0,2024-03-29,2024-02-12,['notifications'],Mobile,-66286
b7bc3d8b-1d7c-4079-abd6-0b00cdf8c178,126f2367-75d7-4d55-b970-4eaa3916c31e,2024-01-27,2024-02-18,['notifications'],Web,31827
a018fb2f-a56d-4259-8b0d-1d85ccdc590f,996c8852-baab-4b91-b03b-543f89b95a8f,2024-01-02,2024-02-02,"['notifications', 'savings_pot']",Mobile,44613
bdad4ef6-4c46-42d3-9cfa-3e1e3e4599f5,50e7cd0e-61a8-4c6c-8309-d44d67c16bfe,2024-02-15,2024-03-10,['savings_pot'],Web,34695
edd84a92-ee6d-4aa2-8d81-f5ce79723a6b,403540b8-37a4-4546-b62a-d75b0110e574,2024-03-15,2024-02-23,['loan_calc'],Mobile,-30028
426ac23a-44b8-4fef-b1d3-877fa36ac984,e46df74c-7f2b-43e3-8d22-10fee719080c,2024-03-04,2024-01-22,"['notifications', 'budgeting']",Web,-60951
8e77bcec-a586-4f3e-9249-d0b8d56953ff,0cf22333-b7d9-45ac-b33c-07e8d614ca37,2024-03-02,2024-03-29,"['loan_calc', 'savings_pot', 'notifications']",Web,39325
30944990-f3c8-43cb-ade1-60cd2fb7b3e9,8f4db454-b1ec-458b-8d06-aa522b1616cd,2024-02-09,2024-01-15,"['budgeting', 'notifications']",Web,-35504
adec6596-b36d-4ff7-b83b-53657b7e8792,6aca10de-18d5-4cee-b110-b7075914ecc5,2024-03-14,2024-01-10,"['budgeting', 'savings_pot']",Mobile,-92532
96e03c7d-007e-4ef9-ac9d-a388fae09795,e349bb99-413b-4992-8ea2-4a6b7c9ca2f8,2024-03-26,2024-01-23,"['notifications', 'budgeting']",Mobile,-90672
d0b010d4-a08b-4e0b-96bc-ec0761b204e4,1dad97a3-14be-456f-a828-2c472916a32f,2024-03-23,2024-02-29,"['loan_calc', 'notifications']",Mobile,-33139
59b647a2-92d6-4e9c-b58f-79ba4af995da,4339b71f-4e0d-4ec7-a320-dadb99fbf637,2024-01-17,2024-01-22,"['savings_pot', 'loan_calc', 'budgeting']",Web,8122
eb1b459a-011d-4bdd-9382-a99da17e6974,6e4ae58b-0d1f-4e63-9b6d-7be3cb03d7f9,2024-01-10,2024-01-25,"['budgeting', 'savings_pot']",Mobile,20918
40fb0b2f-2b46-4c06-a225-d3842386b572,75391525-375c-4a6e-9935-8ba83c44d1f6,2024-03-24,2024-02-18,"['budgeting', 'savings_pot', 'loan_calc']",Web,-50369
cfc2c376-0c8c-47e9-a412-e5bea3c856ec,754d6947-0d5f-44e0-b4db-451b14e530aa,2024-01-09,2024-03-15,"['notifications', 'budgeting']",Mobile,94378
072956f1-65e2-4449-af18-d932e962df0d,82e1c0a8-d53c-4aa6-8528-f7b00b635030,2024-02-17,2024-03-13,"['savings_pot', 'loan_calc', 'budgeting']",Mobile,34987
a99b0674-d524-466a-96b7-bc706c62c997,c2d10d8d-d41a-463b-aa64-22ce6262af58,2024-01-14,2024-03-24,"['notifications', 'budgeting']",Web,100721
ad887b5c-5389-40a1-94db-d25cf133aafc,503bc695-e040-462b-9875-afd6f40e8582,2024-01-22,2024-03-08,"['savings_pot', 'loan_calc']",Web,65033
6f8f9f03-de19-45b9-b236-042fa5f47190,e1dfa02b-0698-4b30-9e95-bc335064bdbf,2024-01-18,2024-01-06,"['notifications', 'savings_pot', 'loan_calc']",Mobile,-17818
5b09d1a0-bd3a-4005-bd18-3e2808004a88,4c5a2f32-f031-426c-8dc1-996329bc5abe,2024-02-26,2024-03-10,"['savings_pot', 'budgeting', 'loan_calc']",Mobile,18920
821222e5-f88b-4545-b1a2-96bc86b1469f,673700c1-f66d-483a-a0da-ab25790052f3,2024-02-17,2024-03-27,"['notifications', 'budgeting', 'savings_pot']",Web,55237
37416a63-47f5-4538-b287-a3397c301b9d,fb6a0d6c-cd8d-4a56-bc95-83b79e4233e0,2024-01-23,2024-01-20,"['budgeting', 'savings_pot']",Web,-4316
e25ad24a-3c1b-41db-a9fa-7a3220685bf7,d10b40f5-5777-445e-b4f8-2452a3fa11af,2024-03-15,2024-02-22,['loan_calc'],Mobile,-31384
7ac6127e-6125-44db-8270-c0df15797257,ee117e6d-e1ff-41a5-9346-58e514ac002e,2024-02-02,2024-03-18,"['budgeting', 'loan_calc']",Web,64506
619cd719-0576-4627-b501-be79ccbd2f9c,ee441ad9-509c-46ae-8847-57ff9fd59c8c,2024-01-25,2024-03-30,['notifications'],Mobile,93771
f48e0d9f-7f6a-42f4-ac4a-489113ca3073,3f7e4a32-4e15-4925-91a8-c0a641791c2a,2024-03-13,2024-03-13,"['notifications', 'loan_calc']",Mobile,332
e0ab8c37-bd27-453e-acc4-56525d31b4cd,83dd5108-98bb-41a9-ad1b-834225f05178,2024-02-06,2024-02-05,"['budgeting', 'notifications', 'loan_calc']",Mobile,-1101
7efe8532-d76e-4e3d-bb68-7147dc65cbc3,36f835d0-40a4-4b58-87a1-75a39277f46a,2024-01-08,2024-02-02,['budgeting'],Web,36157
fe9a72b5-a06b-4055-af1f-072f956b4495,232ef6a1-25b8-4217-ab21-20c1bd0baed1,2024-02-03,2024-03-26,['savings_pot'],Mobile,73693
bc782e51-1a5f-4370-a13d-61b47af59543,516cb53a-e872-4224-bada-0065f61fed41,2024-03-28,2024-03-17,"['loan_calc', 'savings_pot']",Mobile,-15729
018fa9f2-7655-4adc-b31a-1d8609d14800,d2129ff8-8e34-4968-a990-c1f74a2af0a5,2024-02-06,2024-03-17,"['notifications', 'budgeting', 'loan_calc']",Web,57576
ae532c6b-5876-4a3f-9007-49cff032ff31,186c600e-22a2-46d4-aed8-ddc0e4cd9c12,2024-02-11,2024-01-16,"['loan_calc', 'savings_pot', 'notifications']",Web,-37383
628a06cb-ef31-4aba-ac47-be3f0bd564e9,ab086e45-6d23-4f3a-ac8f-3d1373e3956f,2024-02-21,2024-01-17,"['loan_calc', 'budgeting']",Web,-50964
19db4bc4-4b5f-4997-9c2d-d6d781a956bc,1768a715-4738-4436-b72d-32e017ec132f,2024-01-23,2024-01-22,"['budgeting', 'loan_calc', 'savings_pot']",Mobile,-862
e6d3d382-5852-46ba-bd4a-a1af3ba58dd7,02b25e1c-254f-4cee-a523-8028b476baca,2024-03-04,2024-02-23,['loan_calc'],Web,-13716
5fb9fdf8-f381-4887-a1a8-0da198915b0d,517a6395-6bf9-40cd-af05-c9bc5b3ba2c0,2024-01-21,2024-01-29,['loan_calc'],Web,12088
3dcb78e2-96d9-431d-9373-2c7fca7c4237,85d8a3f8-3db4-4b35-adf8-62561cbfb3c0,2024-01-28,2024-03-14,"['budgeting', 'notifications', 'savings_pot']",Mobile,66363
64f7809c-7a36-4714-8b9e-2e9996784cd3,3710087b-ccd3-42b0-a065-257c8520f222,2024-03-03,2024-03-08,['loan_calc'],Mobile,7096
fb1ca746-519b-4a63-8be5-aece520ad125,684c597f-bafe-42fa-9f6e-4be73de5a6a6,2024-03-16,2024-03-04,['savings_pot'],Mobile,-17086
cb36a53d-795d-4d1f-8ed0-200d33816e31,fb6a0d6c-cd8d-4a56-bc95-83b79e4233e0,2024-03-18,2024-02-02,"['notifications', 'loan_calc']",Mobile,-64095
46445fc8-a4fb-4e52-bace-80b3d748078c,f255a341-30a4-4d3b-9bc2-7c0aced48802,2024-01-08,2024-03-24,"['notifications', 'savings_pot']",Web,109241
ec2abd8e-ac14-44f1-8598-360d9e6e5764,1b23ff4a-6d2f-4d44-8103-6696b11421d0,2024-02-29,2024-02-23,"['notifications', 'loan_calc']",Mobile,-8139
77f30de8-e47c-4334-b252-a22a67a3e744,2a0ae064-2072-4808-8582-0f24efd40bae,2024-03-19,2024-01-03,['savings_pot'],Web,-108781
7b4a5fa6-55aa-4eb5-8590-56bdfbca4abf,a26781e8-3fdc-4f2f-b43f-15b898550857,2024-02-29,2024-03-05,"['savings_pot', 'budgeting']",Mobile,7030
ef84baa0-4553-4a33-bbd9-16d893148946,37dd21d9-af60-4ee1-89c9-76396cae0978,2024-03-10,2024-03-04,"['notifications', 'savings_pot', 'loan_calc']",Mobile,-7727
f0995733-c29a-4efb-844e-9bf078bdd29e,7e49f965-ec87-4138-b26b-86b4c5802fbe,2024-01-03,2024-02-02,['loan_calc'],Web,41953
54b3735f-9b86-4c62-ac9a-d2f2c437b949,aa99b759-0f40-492a-be07-293bcb0fd92f,2024-01-09,2024-03-27,"['savings_pot', 'budgeting', 'loan_calc']",Web,111953
20e94823-171b-4c61-8142-e9b0b3f383a6,7a9a31b8-9b0a-4e3b-8f20-f6a09662391a,2024-02-06,2024-02-21,['budgeting'],Web,21293
33d823be-efef-4c13-b022-21e5045a7c95,3dba1607-996c-46b6-9568-da26b4338b25,2024-02-04,2024-02-21,['notifications'],Mobile,24173
34e7bf3f-19e3-45bf-baa6-bc545dddf041,7e49f965-ec87-4138-b26b-86b4c5802fbe,2024-02-04,2024-01-13,"['notifications', 'budgeting', 'loan_calc']",Mobile,-30801
94a6790e-3dbb-412c-b895-739ff911b0fd,3d9b321d-b2c1-4814-9a7c-1b2581578997,2024-02-20,2024-02-21,['notifications'],Web,1374
dbefaab0-fdcf-45cf-944a-98d08a0ccf6b,352f7418-5c81-441b-ae4b-008caf13eae0,2024-02-13,2024-03-27,"['notifications', 'loan_calc']",Web,61924
17e6b117-1ce4-41c8-aea8-c152c87f3d3c,a62e154e-e908-419d-aae1-a75bcdceccb2,2024-01-06,2024-01-18,['notifications'],Mobile,17327
99477555-fd3a-4b4f-bc95-d9b542f01944,4050c2c3-54de-4a8c-92f6-1d3daf2e73f6,2024-02-27,2024-03-17,"['notifications', 'loan_calc', 'savings_pot']",Web,26218
23b3ce99-2dde-49cc-8528-de4f9277def5,ea6fb0f7-21ac-419b-886e-d83a5c296076,2024-01-01,2024-03-30,"['loan_calc', 'budgeting']",Web,128271
c2189510-10fb-40d7-b98e-eba70f1b6eac,5ce80007-04af-4b38-bb8f-a6efa151f05b,2024-03-04,2024-03-14,['notifications'],Mobile,14107
904de6c2-347e-4168-8212-3ead810bae66,24df6ce6-9d72-48ef-ba6b-73120672efd6,2024-01-16,2024-03-21,"['budgeting', 'loan_calc', 'savings_pot']",Web,93103
10bc843d-995a-4a14-ab87-6a7ba1a3372a,b249ad9c-d249-4825-a026-d4e112f5d2ad,2024-01-08,2024-03-29,"['savings_pot', 'loan_calc', 'notifications']",Mobile,116363
6cadf369-3f60-4218-8c9b-ee0d32ddeb2e,4cfe96ac-dfca-44a3-96a4-f5daf69bb111,2024-02-15,2024-02-14,"['loan_calc', 'budgeting']",Mobile,-990
db3b4658-cec2-4c16-8609-878320d36608,da3e6864-e4d6-444f-8ba8-e59d61259065,2024-03-17,2024-02-19,['notifications'],Mobile,-39732
5c37753f-5491-47c2-a492-f0acb3959b13,2988a873-6f28-441e-bafb-f2a096709788,2024-02-09,2024-01-29,"['loan_calc', 'budgeting', 'savings_pot']",Web,-16355
cef94f45-98f9-48ff-a8c7-5d344eb1af16,c222022e-f0c1-430e-9459-c2a9c87799de,2024-02-28,2024-01-16,"['budgeting', 'notifications', 'savings_pot']",Web,-61509
82ff8254-71d0-459b-b64f-46fb1727deae,62f2eb7c-f963-438d-8043-bda6c0263875,2024-03-12,2024-02-14,"['budgeting', 'loan_calc']",Web,-38517
78240db1-495f-4dbf-844f-e870404157a5,99616492-cbe7-402a-95fb-f633fac4ec4b,2024-01-31,2024-01-04,"['budgeting', 'notifications', 'savings_pot']",Web,-38435
6967698d-7bce-4912-bc7b-0f5b2029222e,559537c3-2ba2-4112-9790-9ea894870380,2024-02-21,2024-01-09,"['budgeting', 'loan_calc', 'savings_pot']",Mobile,-62327
ac8bca93-d14e-42ec-8971-117d3d0badb9,c0c43dfe-1478-4774-a0eb-3d66984fb7de,2024-03-29,2024-01-06,"['budgeting', 'savings_pot', 'notifications']",Mobile,-120728
8bfcbfec-0928-40cf-8865-50580b83d11b,f74802bf-6917-4276-b29f-514e2c43e69b,2024-03-19,2024-01-22,"['notifications', 'loan_calc']",Web,-81954
1d157fac-f199-47d9-8bd8-f123a2c9bed0,403540b8-37a4-4546-b62a-d75b0110e574,2024-03-29,2024-02-24,"['loan_calc', 'savings_pot']",Web,-48772
e4d9befc-a564-4735-b280-f697555c4a32,20d834a4-f7cd-47f0-b951-84af20b8f1f0,2024-01-09,2024-01-20,"['loan_calc', 'savings_pot']",Web,16190
d40724cb-0636-4256-9c17-c94c90ac372b,978db4ba-198d-470b-9014-9b2527075e62,2024-03-22,2024-01-02,['budgeting'],Web,-114660
622395ca-a2a9-48cb-a79a-5c0c27e85a24,091af577-b7c0-49ad-8dc3-5b67b58221b5,2024-02-18,2024-02-17,"['loan_calc', 'notifications', 'savings_pot']",Mobile,-214
0b2dbfa6-3a09-464b-a763-9107a38ce335,04bd80c5-4dff-4af9-a06e-4e649fab3aa4,2024-03-24,2024-02-13,['notifications'],Web,-57815
e0abf465-743e-4e17-a5f7-a216c6ce746f,5d16b26b-bb40-4a4e-b903-b75bc3b2b814,2024-01-04,2024-01-01,"['savings_pot', 'loan_calc', 'budgeting']",Mobile,-5478
826c8854-1517-49fb-af8a-4be596539206,33afe775-cb8f-406f-a7d1-7c8a311bfdfd,2024-01-21,2024-01-31,"['loan_calc', 'notifications', 'budgeting']",Web,13376
a7207123-5fdf-47e9-b0c1-70afc40d0092,fb7d8eb6-3f56-4240-8e58-21c29c8820f1,2024-01-20,2024-03-24,"['notifications', 'budgeting']",Web,92610
93e12679-41e2-4d31-b2f2-722d0e437360,18ef7905-de53-4113-846f-33ec0feaf1fa,2024-03-23,2024-02-25,['budgeting'],Web,-37626
42c64b3f-5fad-4bbb-9b5b-5ea0037fa5a3,e349bb99-413b-4992-8ea2-4a6b7c9ca2f8,2024-03-20,2024-01-19,"['loan_calc', 'budgeting']",Mobile,-87369
30c9cfe2-abf8-49a6-b22e-b1b3c98bfc80,d44274f1-203b-435d-a4d1-ddbd1494cac5,2024-03-04,2024-03-14,"['loan_calc', 'savings_pot', 'notifications']",Web,14973
4124c032-f809-44e1-99f7-6ebb1a34ac6d,39586d83-4bbe-4e85-a9a7-2aa45c348c65,2024-03-21,2024-01-12,['budgeting'],Mobile,-99220
57e4f6fc-1ce3-4257-98ef-1d50cab1fb26,f4aebad9-1a1f-45a2-98ef-90b0d189e7b3,2024-02-21,2024-02-01,"['savings_pot', 'loan_calc', 'budgeting']",Mobile,-29616
ef811591-2f34-4431-a513-a6f414222039,f255a341-30a4-4d3b-9bc2-7c0aced48802,2024-02-13,2024-03-06,"['notifications', 'savings_pot', 'budgeting']",Web,31656
05b9f2a6-b483-4bc2-8765-3fa1a0a6b8cf,c87b7612-fd7f-445c-ab11-43cee45e0ea0,2024-01-25,2024-01-17,"['savings_pot', 'notifications']",Mobile,-12262
998cca87-cde8-431a-97f0-a4c4c82a89ef,d7fea523-7e75-4330-9de9-800f9cfe46d0,2024-01-05,2024-03-24,['budgeting'],Mobile,114334
db45bdb4-aab2-4ce1-99a9-1dbb6c9d2f1b,4233607c-0979-4a3d-8f0b-2a403db733b7,2024-03-25,2024-03-14,"['budgeting', 'notifications']",Mobile,-15946
b435b8cc-a197-463d-97d0-43f220ac03e5,1fa4fed9-94bd-4f64-bb2e-6b6bba526d2c,2024-01-07,2024-03-17,"['savings_pot', 'notifications', 'loan_calc']",Web,100928
572abbfb-93ab-49ac-acaa-e95093514a05,19c35df9-da66-4e33-b094-a34a3b20be1b,2024-03-03,2024-03-20,"['savings_pot', 'loan_calc']",Mobile,24099
6ae5216a-98cf-4b16-9d1d-530594208e14,311ef060-6e50-4c86-96b0-96514a80b3a6,2024-03-25,2024-01-30,"['savings_pot', 'budgeting']",Mobile,-78895
f1cace06-6198-4482-b113-2795cf503150,435ee49d-59d2-491d-9289-b214862ba3fc,2024-01-26,2024-01-06,"['loan_calc', 'budgeting', 'savings_pot']",Web,-28933
a097b57a-a178-4be7-813f-7b9bb2d9afc9,963091b4-acd4-4a6f-9623-5cd4805b8041,2024-03-22,2024-01-03,['budgeting'],Web,-114992
42ac18c8-0297-4e94-87b3-4c0b9cd64a40,44aaafd7-ca3c-4dd6-9ae0-52f572f60952,2024-02-19,2024-01-14,['notifications'],Mobile,-51806
8e19613b-79b9-4395-a70b-c3e0fba0bb93,de88308b-1d55-41a1-8d51-cc938d50bfde,2024-02-21,2024-02-23,"['notifications', 'savings_pot']",Mobile,3038
7d0ef7fc-142f-4530-b6e7-4fc11d166585,45534b52-ef77-457e-b084-0b7c2560d9e9,2024-02-29,2024-03-05,"['savings_pot', 'notifications']",Mobile,6116
cb5b503e-7212-407f-9b21-17cb1fae905c,fae1522f-8922-4fa4-b93f-10b30e440101,2024-01-03,2024-03-24,"['notifications', 'savings_pot', 'loan_calc']",Mobile,115920
1eca11a9-41c7-4dde-8ceb-9a93ddafc2d3,cd55ed4d-a2c3-436f-98bc-6da6bdcccd7c,2024-01-17,2024-01-13,['notifications'],Web,-4932
a644bb4c-8743-4c40-96e8-307b340ec5ff,caed1e80-df40-4f65-91af-58b348825aaf,2024-03-25,2024-03-11,['loan_calc'],Web,-20228
2c3f6a6d-e9aa-44d6-934a-1d809afa0d2e,91c49acd-d210-483b-8035-da45356b8d37,2024-03-18,2024-01-11,"['notifications', 'loan_calc']",Mobile,-96919
ab0d8bad-afd3-426f-9e8c-0d03db436987,c11a6604-a6c4-4158-873c-60c59b901be8,2024-01-29,2024-03-18,"['budgeting', 'notifications']",Web,69739
4e8f0afe-f548-470a-aa3f-8c85f7fcd8bd,00207988-da3d-43f5-a298-4c2a35862b7c,2024-01-02,2024-02-17,"['loan_calc', 'savings_pot', 'notifications']",Mobile,66940
568e1842-5d17-45f2-b598-896e557d8d0e,3dba1607-996c-46b6-9568-da26b4338b25,2024-03-28,2024-03-19,"['loan_calc', 'savings_pot']",Web,-13202
5c72f401-ef8f-4006-8990-754ce363316c,54d0087d-b357-4a84-8988-0c32cf7bc553,2024-01-19,2024-02-03,['loan_calc'],Web,20684
2813989c-ac5f-48ee-9de3-3c3882510d11,8efc52d7-5fb9-45f9-a18b-c8419b9586ff,2024-02-23,2024-03-28,"['notifications', 'savings_pot', 'budgeting']",Mobile,48969
5705a591-53d3-4212-9b3f-c63713e7fd99,95dc007d-1bdd-4912-a216-a51d17929e6f,2024-01-14,2024-01-07,"['savings_pot', 'loan_calc', 'notifications']",Mobile,-9383
627128bd-6f36-495e-b7a0-0b86866f51bb,33f901e1-2cd7-449a-80ca-74f1b44d739c,2024-03-09,2024-02-04,"['savings_pot', 'notifications', 'budgeting']",Mobile,-49622
b03d3227-3840-426c-9b96-cb3443e47082,caed1e80-df40-4f65-91af-58b348825aaf,2024-03-15,2024-03-05,"['budgeting', 'notifications', 'loan_calc']",Mobile,-15214
ef714405-ffb1-4ccc-9573-a13bed908962,24df6ce6-9d72-48ef-ba6b-73120672efd6,2024-03-05,2024-03-26,"['budgeting', 'loan_calc']",Web,30053
16ef2ec8-6a43-44fc-bcf1-c66a75ec9538,de88308b-1d55-41a1-8d51-cc938d50bfde,2024-03-15,2024-03-01,['notifications'],Web,-20800
de2f2de9-0c66-4993-9c76-95bda5df743b,ee117e6d-e1ff-41a5-9346-58e514ac002e,2024-02-06,2024-02-06,"['savings_pot', 'loan_calc']",Mobile,-344
c3df4620-7d5d-4d33-bae4-d6d37514e970,1d21c88f-dec7-4856-8cdd-ad41a7378e39,2024-03-25,2024-02-23,"['loan_calc', 'budgeting']",Web,-44929
a08ea58e-91ff-4ef3-b3dd-167bad81b862,049e0d3d-529e-4af6-b457-fe534932938f,2024-01-08,2024-01-10,['budgeting'],Web,3168
35eefd8b-356c-479a-88fc-6a553795c988,91c49acd-d210-483b-8035-da45356b8d37,2024-01-28,2024-01-31,"['budgeting', 'notifications', 'loan_calc']",Mobile,4897
e829ac6e-d03c-4c02-b013-46537f50f550,23e8fea9-bd20-4a92-bc50-d24c81cdb4dc,2024-01-15,2024-01-28,"['budgeting', 'loan_calc', 'notifications']",Mobile,18270
179cc8d3-2650-4182-b835-0f0710dc4207,28b7afdf-188a-4493-9c2b-1799c2cf6e42,2024-02-21,2024-01-30,['savings_pot'],Web,-31625
5891866b-3044-4110-aac3-fa3df298cb2b,5c0aaad3-9ba8-42fd-a454-ef5e76c6e20e,2024-01-22,2024-01-13,"['savings_pot', 'budgeting']",Mobile,-13625
7b79280a-c207-4707-acf7-f30c4b67ab00,3d9b321d-b2c1-4814-9a7c-1b2581578997,2024-02-21,2024-03-29,"['savings_pot', 'notifications', 'loan_calc']",Mobile,53641
2c459d72-1eb4-4ef0-a050-4d2af2b26b3f,bb62fa05-c850-4b26-a89e-3da03f752247,2024-03-16,2024-01-15,"['budgeting', 'loan_calc']",Web,-88745
018b5cc7-d93e-491f-9414-1a1e4405e85a,41d0b626-7c97-4b26-85fe-20cefb08c6e2,2024-03-18,2024-03-07,"['loan_calc', 'savings_pot']",Web,-15338
c7aef003-0a8c-4c27-88a2-8fcd161721ff,11a85f9a-cadb-46c4-a69a-c71177db00d2,2024-02-05,2024-03-27,"['loan_calc', 'savings_pot', 'budgeting']",Mobile,73350
41b8abc7-751b-4fed-88cc-2f6f657144c9,45534b52-ef77-457e-b084-0b7c2560d9e9,2024-03-02,2024-02-09,['loan_calc'],Web,-31469
27ec3d0f-4f0a-41f1-bd83-96fd89c9e26b,7419fcad-01df-4304-a8ad-487f1aa1ae64,2024-03-22,2024-03-13,['notifications'],Mobile,-13711
80b8198f-b860-45e1-b019-566af1c68cb0,87849327-0bd4-4993-9e4f-85b9d741105f,2024-02-19,2024-02-28,"['loan_calc', 'budgeting']",Mobile,12947
445d5e1c-996b-434c-a34f-3ef1ce62e32e,9f9beb79-821e-4118-8c32-9dc65d663770,2024-01-31,2024-03-28,"['loan_calc', 'budgeting']",Web,82445
d3d85042-5163-482d-9122-f01deb1c35c5,b833ba14-c993-4e95-b7cb-9428978426b1,2024-02-04,2024-02-14,"['budgeting', 'savings_pot']",Web,13557
7aa2e9a4-22b8-441e-bfd1-f51393e88d16,3b7d8deb-29cf-4aa4-b5f3-cfec2f9ed6f7,2024-03-09,2024-02-29,['notifications'],Mobile,-13940
3042cdd2-7dc4-4285-9e5d-179a44bf0048,c42d492b-cf84-4449-84a4-6f9bc67daef6,2024-03-08,2024-01-29,['notifications'],Mobile,-55363
b300ffe9-816e-432a-8cf1-3911c332eeb3,7783d7a3-9053-4b5c-817e-eb774503a840,2024-01-13,2024-01-16,['savings_pot'],Mobile,4500
21e01af5-a5fe-4cec-98ee-8e49923db455,87849327-0bd4-4993-9e4f-85b9d741105f,2024-03-12,2024-03-05,"['notifications', 'budgeting', 'loan_calc']",Web,-10911
fdf0d3e3-0bc6-4ca8-9814-7c8e448d0031,deae79f9-0c1c-48f7-9eaa-b0104ae33a42,2024-03-30,2024-03-29,"['loan_calc', 'budgeting']",Mobile,-2576
6fa14370-5d96-43f8-96e3-bd93b0b6d38f,184183ae-b873-42c9-9736-cd4ec70455a1,2024-03-03,2024-02-21,['budgeting'],Web,-16680
5685687b-723c-42ff-a0f6-b36c0923ce3a,fb6a0d6c-cd8d-4a56-bc95-83b79e4233e0,2024-03-06,2024-03-04,['loan_calc'],Mobile,-4001
9bee16c9-d26b-4c9b-99ce-2f2a5e65b0f4,04bd80c5-4dff-4af9-a06e-4e649fab3aa4,2024-01-08,2024-03-21,"['budgeting', 'savings_pot']",Web,106332
cf42f994-fefd-4297-9459-e4a8d9b99b90,7d6f5426-d97b-42ef-9eaa-c043c6bb77da,2024-02-15,2024-03-25,['budgeting'],Mobile,56116
f49d8991-9f0a-4074-a485-cf7ad62b63df,ac997db4-da03-4f9d-8f92-32c2a20d0039,2024-03-08,2024-02-25,['notifications'],Web,-17258
1b3deb2c-e706-434c-98ca-2c03c473c466,1fa4fed9-94bd-4f64-bb2e-6b6bba526d2c,2024-03-29,2024-03-12,"['savings_pot', 'loan_calc']",Mobile,-24544
ea495750-0803-43cf-8e06-b4cc468e4535,8efc52d7-5fb9-45f9-a18b-c8419b9586ff,2024-02-01,2024-02-02,"['notifications', 'loan_calc']",Mobile,1447
7a9a8d3d-9fd2-49b5-b87d-2cd28fe65973,471e2777-a784-48cd-9534-d9e394cee980,2024-01-05,2024-01-21,['notifications'],Mobile,22232
12af3538-59f1-4120-b929-4141c6fb4eca,ff888699-b956-4f9e-816b-ca590ffd6371,2024-01-09,2024-03-01,"['notifications', 'savings_pot']",Mobile,74439
c1e520ba-5be8-4541-8e30-c786cd7549ab,085084bc-d2ed-4e35-8374-526db52e8e9d,2024-02-09,2024-02-23,"['budgeting', 'loan_calc', 'notifications']",Web,19914
b58cbd1e-e924-41b9-9f70-89968940ee19,3fda53f6-b99e-443d-9bba-394a51b65ffa,2024-01-22,2024-03-15,['notifications'],Web,76335
009a83fb-dd24-471c-bd9b-4cb0166cd805,caed1e80-df40-4f65-91af-58b348825aaf,2024-03-17,2024-01-16,"['notifications', 'budgeting', 'savings_pot']",Web,-86933
bfefdaab-999b-46d6-9e3b-eab02e164dd7,184183ae-b873-42c9-9736-cd4ec70455a1,2024-01-07,2024-02-04,"['loan_calc', 'savings_pot']",Web,39642
1d1e67cc-2d58-4147-a270-5cf6010e4a15,5c0aaad3-9ba8-42fd-a454-ef5e76c6e20e,2024-02-01,2024-01-28,['budgeting'],Web,-4417
77c3fbc2-0b98-4927-84c0-8e436d12a17f,184183ae-b873-42c9-9736-cd4ec70455a1,2024-02-25,2024-03-07,"['loan_calc', 'budgeting']",Mobile,16896
4e22affc-6e5d-4cd2-94c8-ae8869a9fc1d,02b25e1c-254f-4cee-a523-8028b476baca,2024-03-10,2024-03-03,"['loan_calc', 'notifications']",Web,-10543
0b1099c2-89b5-4e6f-83ff-8bedbe0dbd29,9ed98b55-134a-42d6-9ff2-e0be5c01a824,2024-02-25,2024-01-27,['savings_pot'],Web,-41848
e0c92d73-28e9-46b5-b133-fa093620ad26,4cfe96ac-dfca-44a3-96a4-f5daf69bb111,2024-03-27,2024-01-12,"['budgeting', 'savings_pot', 'notifications']",Web,-108454
1b2daff6-ba56-4b57-806c-f1df3c35c9ac,e70dd736-e5ad-45ae-b821-769ac81f3e18,2024-02-24,2024-01-17,"['notifications', 'budgeting']",Web,-54765
c8d423f1-21de-4f69-aa80-3b52b19a5ab9,4233607c-0979-4a3d-8f0b-2a403db733b7,2024-02-06,2024-03-07,"['loan_calc', 'savings_pot', 'budgeting']",Mobile,43543
a071906e-584f-404e-ae6e-0f9977fb68ea,c11a6604-a6c4-4158-873c-60c59b901be8,2024-03-29,2024-01-01,"['notifications', 'loan_calc', 'budgeting']",Mobile,-126753
c3e545cf-4a10-4d56-9a02-c9aefe7e5c03,23f28c59-9a71-4cf6-b8c2-2744b7138e30,2024-03-11,2024-03-27,['budgeting'],Mobile,22978
8dd014b8-284e-43b3-9a81-e573e74bef63,b9c85c8c-af88-4a43-a6fe-13817b802fb3,2024-01-30,2024-03-04,['budgeting'],Mobile,49245
6a5ef386-cbfd-4114-8982-c7dad6db3b59,488ce3c6-3e54-4518-b580-254949fd7fd6,2024-01-03,2024-03-27,"['savings_pot', 'notifications', 'loan_calc']",Web,120474
f26adc26-329d-4585-b7d5-f3e93527c4a1,ef36fa9e-b2a0-4a81-ac28-2e9fd90b50e6,2024-02-27,2024-02-22,['loan_calc'],Web,-8023
