usage_id,customer_id,date,product_type,action_type,amount,is_mobile,time_on_app_minutes
79a7c8f4-df08-4ab9-9611-3667ddede48c,23f28c59-9a71-4cf6-b8c2-2744b7138e30,2024-01-30,Credit Card,Transfer,20.09,FALSE,23
1fd24b35-9cfb-452b-b127-ff6bcfa3d8aa,aee8efc9-9895-43cc-8288-ad942bcd3738,2024-02-22,Credit Card,Deposit,456.84,TRUE,3
870107e7-e731-4339-a740-bac067c768e2,cd55ed4d-a2c3-436f-98bc-6da6bdcccd7c,2024-02-13,Credit Card,Repayment,547.99,FALSE,23
0e121ddd-0443-478a-ada9-ff43d2a4342b,3dba1607-996c-46b6-9568-da26b4338b25,2024-02-28,Savings,Withdrawal,780.45,FALSE,25
03da5df7-d9bf-400f-8bac-bfef3937f49a,c4be35d2-66c4-4069-aefe-7bc6a03a821b,2024-02-21,Credit Card,Withdrawal,405.83,TRUE,27
7822a8b7-7c0a-4bb0-bff8-4fa155d229ee,cd55ed4d-a2c3-436f-98bc-6da6bdcccd7c,2024-02-23,Credit Card,Repayment,38.22,FALSE,26
6df78862-ee4c-4cd1-832b-d8929231119d,5f94602b-e3f1-4321-bea4-88a6f8d17225,2024-01-13,Loan,Repayment,9.46,FALSE,12
6e0629e3-f5c0-4c69-85a4-dd4085eb14ff,576fa81d-2adb-4ea6-be0f-cb845074a39a,2024-02-10,Credit Card,Deposit,173.31,TRUE,27
d4aa1657-be5a-4d93-a39b-f6720f3ae555,238cf77e-2fbc-40cb-bfad-35f32a90e7ef,2024-02-24,Credit Card,Transfer,487.46,FALSE,20
d89b2ba4-ed55-420e-930f-63fd2dcde095,e979067a-0623-4c53-afc1-038c8a688649,2024-02-10,Loan,Withdrawal,39.05,TRUE,7
be12c0a9-d51d-45b5-a96a-817c5c6139d2,0912546f-162a-45e8-807f-6dff6d2e3135,2024-03-26,Loan,Transfer,1.41,TRUE,25
ed4d2c5a-f1e4-4764-97d6-8470d931f6ac,86f31468-89f1-4065-86f2-661ec3bad8a8,2024-02-02,Savings,Withdrawal,327.46,TRUE,24
7b40885b-2650-430c-b968-0144a4a09434,471e2777-a784-48cd-9534-d9e394cee980,2024-02-17,Loan,Withdrawal,15.98,FALSE,8
89021010-43a4-48cd-b817-2bd2e8cd66ce,647ba9cc-af44-40f2-8a4c-21aa2cdf6cf4,2024-01-20,Savings,Transfer,106.79,FALSE,9
d21e2b40-1f7a-4028-b6a9-0f9b49c526d1,dcf69da4-8010-493f-8949-ecc3ea73144e,2024-03-28,Loan,Repayment,227.19,FALSE,14
9257f13b-9bba-412d-b1a4-fb32a7e6adce,0050555c-4baf-45a9-9c76-91a0593d9da9,2024-03-01,Loan,Deposit,54.05,FALSE,5
ceb7256d-636c-4ce5-915e-80474854d0db,f0b1e60e-42eb-4915-9106-27ac5bd6d0a1,2024-01-09,Savings,Withdrawal,17.54,TRUE,21
5337b360-bd82-4183-b1b1-06db7c90964c,186c600e-22a2-46d4-aed8-ddc0e4cd9c12,2024-01-12,Loan,Repayment,293.95,FALSE,19
f65a2f12-dce8-4534-9943-79a94dcbceca,50dc8e6a-66be-40c3-b080-3172418fdebb,2024-01-11,Savings,Withdrawal,198.95,TRUE,21
15d1e4fe-2cbd-4870-a453-82783b8d9ef0,24df6ce6-9d72-48ef-ba6b-73120672efd6,2024-01-12,Loan,Deposit,892.92,FALSE,16
6d9d5a13-b97f-4b9c-8cc1-a5d04e123c5f,be13e91b-ee58-4fd6-ae80-fe9ae53d6711,2024-02-25,Credit Card,Withdrawal,84.41,FALSE,24
efe05ef4-f384-4ca5-938a-0bf3ea67fb1f,edf90d3b-a609-46d7-8365-b57253bd35d1,2024-01-13,Loan,Deposit,12.75,FALSE,12
430d0c94-2caa-4ad7-871a-11c3a4500b3c,35c8edff-b732-49e5-927a-230e7eebaa44,2024-02-17,Savings,Deposit,265.12,FALSE,21
b7d30c61-6673-43eb-b12b-5b80569277d2,cfed6ce6-0153-476b-aed7-b80cc1019f4c,2024-01-17,Loan,Withdrawal,147.52,FALSE,4
014c7236-a9f1-48fb-99c6-9f3858a6395e,4efbc7ca-f4ed-4c15-bd97-2c85744d1dbc,2024-03-12,Savings,Withdrawal,47.96,TRUE,8
2791a73e-fba7-4c07-9164-e446a1334b4d,5f94602b-e3f1-4321-bea4-88a6f8d17225,2024-01-08,Savings,Deposit,304.4,FALSE,7
74a281d4-e833-4012-b245-50f3f1207463,00207988-da3d-43f5-a298-4c2a35862b7c,2024-03-16,Credit Card,Repayment,45.57,FALSE,15
5361a10b-fbb4-41c5-9134-5460bcd9e18b,5bd9598c-9014-47be-acc4-7a5b7ccf981b,2024-03-12,Credit Card,Transfer,60.4,FALSE,6
abf7debf-aa48-4969-8bca-2b0b7d4d3424,1a3a6584-3881-4f4f-9463-7778a46f0481,2024-03-12,Savings,Deposit,19.42,FALSE,5
e49bdaae-cbdc-40f5-bbb5-2fdbc3ec2692,41d0b626-7c97-4b26-85fe-20cefb08c6e2,2024-02-12,Loan,Withdrawal,101.98,TRUE,14
e67a953b-a1d0-4eea-99de-c7e08d823003,559537c3-2ba2-4112-9790-9ea894870380,2024-03-26,Savings,Withdrawal,108.58,FALSE,21
66b2ba91-4102-419f-96f3-8f0cae8764ee,f255a341-30a4-4d3b-9bc2-7c0aced48802,2024-01-16,Savings,Repayment,144.54,TRUE,13
e9be5528-2de0-4c4f-8115-b46a911749bd,e46df74c-7f2b-43e3-8d22-10fee719080c,2024-02-22,Loan,Transfer,246.86,FALSE,10
7f963d59-e518-4f75-9898-a8ce40dc070a,aa9a5151-3bac-4c1d-90e7-d1c3fa1b5c00,2024-02-15,Loan,Deposit,473.11,TRUE,18
4c36c352-7249-471b-95d3-aa00422546f8,4844dbc4-832c-4d11-a60a-62b1f2ddeac3,2024-03-26,Loan,Deposit,29.64,TRUE,29
b7dc222a-3550-4408-9e90-9be5cbb34bf7,95dc007d-1bdd-4912-a216-a51d17929e6f,2024-02-24,Loan,Transfer,11.18,TRUE,4
63a2b6f2-c7fc-4383-8693-c1d252f6a1ca,aee8efc9-9895-43cc-8288-ad942bcd3738,2024-01-07,Savings,Deposit,3.74,TRUE,8
07877637-f9d3-41e3-90fb-6640459bf02f,aaf8a030-b3b7-479a-a62e-00ec08c041b3,2024-02-06,Savings,Transfer,31.01,TRUE,24
37e66e7a-5640-40d4-a5ce-0f46b63791e0,2fe12b2d-0075-47ef-bf34-473ccb43882f,2024-03-17,Credit Card,Withdrawal,214.56,FALSE,11
2ffa01eb-b3e5-42e8-b354-88989e3d1271,b99f797e-2860-4a6a-afe5-20d033756372,2024-02-09,Savings,Transfer,260.01,TRUE,17
d63688db-5f05-4cc5-8e5f-17af43da721d,e8199bae-23b5-4f3c-9c62-3fe7e898ea92,2024-02-15,Loan,Deposit,308.83,FALSE,18
464c1ef8-b6e6-46fc-9f83-cff46e831013,4d552037-746e-4142-a2c3-4b408369e9f9,2024-01-14,Credit Card,Transfer,55.87,TRUE,21
5e53fb7a-92d8-46b1-874a-8bf471c033ed,238cf77e-2fbc-40cb-bfad-35f32a90e7ef,2024-03-14,Loan,Repayment,73.03,TRUE,25
86da459d-ff2c-4e0e-afb6-ee361a1895a5,29a7652c-985b-4627-a9ef-647e81d4d7c7,2024-03-05,Savings,Withdrawal,131.99,FALSE,26
74c7e947-bef6-4205-a74d-a6a13c18bf66,5ced339b-e5dc-4c06-bba8-5abade567e16,2024-01-28,Credit Card,Withdrawal,13.05,TRUE,11
7d826f17-d42b-4da8-94f3-44e516548d32,e43944c2-da56-4056-83fa-e082eb2603e8,2024-01-20,Loan,Transfer,188.91,TRUE,16
c696e217-46bb-4309-aea6-04d7e2219b6c,93ba7d93-e334-4de6-8698-b2960ea90409,2024-03-25,Credit Card,Deposit,823.75,TRUE,12
9cbd5c0f-55de-4bbe-a21f-3f97ece97583,02b25e1c-254f-4cee-a523-8028b476baca,2024-03-02,Credit Card,Repayment,89.51,TRUE,13
075e62a3-dedd-49d3-917d-7284eb1796fc,35c8edff-b732-49e5-927a-230e7eebaa44,2024-01-29,Savings,Withdrawal,279.55,FALSE,27
dc070a80-6c2f-49b3-8161-d94249383673,52927210-fc5b-46b4-bb89-7e01c8f5fd76,2024-01-14,Loan,Withdrawal,138.64,TRUE,16
7ef4c0b4-a713-4c60-a154-3a4f405bba22,93ba7d93-e334-4de6-8698-b2960ea90409,2024-02-14,Credit Card,Deposit,27.35,TRUE,23
012220fa-08d5-460a-9065-83ee3ee69f57,46e7fd64-0624-4580-842c-ea455da1842d,2024-03-12,Credit Card,Deposit,174.57,FALSE,26
80436d50-6656-4884-89af-bc3ebd55c18d,223199b7-fe9b-4867-8cfb-99797a14c4e0,2024-02-17,Loan,Repayment,71.3,FALSE,21
9b13ce5c-b1d9-4cf8-b6da-da079379b75c,bb95e232-1e36-4959-81e3-1c4b81384eab,2024-01-15,Credit Card,Transfer,7,TRUE,1
3b244263-975d-46f9-b8a0-0e391aa09a9c,fb7d8eb6-3f56-4240-8e58-21c29c8820f1,2024-02-05,Credit Card,Deposit,201.53,TRUE,16
e1e8702f-8340-4ed2-9f83-80223e81b275,de8c3dbd-5fea-4968-9664-71182d3bee6b,2024-03-14,Credit Card,Transfer,391.7,FALSE,15
3af66984-0603-416b-9272-d61584bd2ca0,64eaecfb-0466-4638-9886-103ffcb740ed,2024-01-29,Loan,Repayment,84.55,TRUE,6
eadf2842-6e3e-4835-8452-d348494ba61d,7423a730-c902-487f-8732-fe676e6a1bd1,2024-02-24,Loan,Transfer,98.96,FALSE,12
7d2736df-3454-4ea4-a42b-ae838e05b35d,e46653cc-6c33-459b-8c7f-2ff4f3e6fe5a,2024-03-12,Loan,Withdrawal,443.32,TRUE,8
d43c2103-5d33-4441-a3aa-ec9e6e24b411,a62e154e-e908-419d-aae1-a75bcdceccb2,2024-03-20,Loan,Transfer,335.98,FALSE,7
4fd17e72-6602-4799-9c0c-80c6a6cbdbfd,d5f80f81-cdfc-471c-8cd1-7189ec782753,2024-03-19,Savings,Repayment,251.02,FALSE,2
2536550d-6875-4af1-b9fd-1831fd40da92,c222022e-f0c1-430e-9459-c2a9c87799de,2024-03-27,Credit Card,Repayment,57.22,FALSE,12
bf3656d8-36a7-4bfd-b554-e809cd169e4b,579dd5dd-4bc7-48cc-8e56-afd590fce178,2024-03-23,Loan,Repayment,482.07,TRUE,21
f187575b-ba75-449a-94fd-12376215e281,bdad566c-2d98-42a1-89be-fe124e50afc7,2024-03-12,Credit Card,Transfer,33.55,TRUE,14
b80c026e-988f-4622-bc75-b377c83b8123,0670c849-260d-4bd0-be9f-21f192959e68,2024-01-04,Credit Card,Withdrawal,197.11,TRUE,16
02ddded5-dd6a-4658-9e09-96dc13a85b2d,70f76124-adba-4d38-8141-226fb219a6cc,2024-03-18,Savings,Deposit,5.84,TRUE,11
7bf86676-c6e8-4721-9d0b-f313621eed70,0bbeec69-3774-4eec-8b51-4f8d545dd517,2024-03-25,Loan,Withdrawal,206.41,FALSE,20
7182e376-b8ea-4f6b-8b0a-a55099c2b76e,3df0af43-0115-45ba-b3d8-8732a88a68d6,2024-03-29,Loan,Transfer,64.91,FALSE,9
fc83884a-37d8-4592-add8-0952f531578d,f030c0a8-1c1f-4c59-ac41-3a8ec4e8fa95,2024-02-04,Credit Card,Transfer,119.45,FALSE,10
98d73883-d89a-4981-b0d0-49a3b0111db3,9f9beb79-821e-4118-8c32-9dc65d663770,2024-01-04,Loan,Deposit,84.7,TRUE,17
f73318ee-fb52-4877-a839-90441c718378,354a8a72-0397-49b3-beeb-0277983cfa38,2024-01-24,Credit Card,Transfer,37.93,TRUE,12
8e41b76a-cb05-4661-9220-2b8075ee7271,65a2a27f-2394-4e62-a506-fe6b6f2cd4da,2024-02-04,Credit Card,Repayment,194.56,TRUE,6
3662b902-99bb-4366-ab76-8e1117d4c367,e12bd2c6-b899-4333-b124-4092a8a1277b,2024-03-30,Savings,Repayment,427.37,FALSE,19
ed9f54ae-a5c6-4017-9537-d9e150ac5fad,65a2a27f-2394-4e62-a506-fe6b6f2cd4da,2024-02-09,Savings,Repayment,639.25,TRUE,11
8e1b72bc-17b4-4427-9818-4e3b79aec8e9,fa7a807e-7023-4d17-8d5e-52ea763dd58b,2024-02-13,Savings,Repayment,42.72,TRUE,9
28bb56cd-7872-4a98-8379-bf4bf8162684,1768a715-4738-4436-b72d-32e017ec132f,2024-02-14,Credit Card,Repayment,252.73,FALSE,21
113e277a-6107-4f06-82b9-3dade9f798f0,223199b7-fe9b-4867-8cfb-99797a14c4e0,2024-01-01,Loan,Transfer,218.33,FALSE,29
aa81a4a2-df82-4272-87f1-bec281d0b1df,9a3970a8-c5e1-4782-a90b-32479725071d,2024-01-24,Savings,Deposit,84.13,TRUE,6
ba175e57-834f-4aa0-a25e-2844daa39d06,e12bd2c6-b899-4333-b124-4092a8a1277b,2024-01-19,Loan,Deposit,3.86,FALSE,27
6acdd068-3d52-41ca-a5c2-7c9824368203,cf7ee6b4-2c1c-46a7-8808-f186f2f91f65,2024-03-13,Savings,Repayment,234.1,TRUE,25
7130b237-b8f0-4e47-a9c9-7d3a2365b535,17f31303-96d5-4658-a797-f349d1045c66,2024-03-25,Savings,Transfer,581.89,FALSE,25
5a755d28-391d-45df-ad70-dc8ac4eddd1e,cf7ee6b4-2c1c-46a7-8808-f186f2f91f65,2024-02-21,Credit Card,Withdrawal,200,FALSE,24
4a937732-843f-4946-ab1c-f1ea7d5959f2,f6b005ea-3260-4f65-bf0c-433d98c3bb92,2024-01-09,Savings,Withdrawal,114.29,FALSE,25
0922a1c8-7c90-4572-a0cd-fc136c3d0838,54cac78b-1cd2-4b7a-b012-b6b2e2adb653,2024-01-19,Savings,Transfer,148.95,TRUE,16
e6f8dfd8-c798-4b2a-ba69-5018628f4222,40531000-4408-4b2e-9383-e1cb8e8ad1e9,2024-03-22,Credit Card,Repayment,44.54,TRUE,20
d7177f18-9091-4058-98a8-600932c4c81c,3ad98fc5-608a-498b-9e8f-032824bfe75a,2024-01-04,Loan,Deposit,277.69,TRUE,16
91d8764a-65b1-42c7-a753-5c2265a3e076,c36a63ef-5f73-451f-b477-ac2283c552b6,2024-01-12,Savings,Transfer,274.42,FALSE,6
e926d674-33d3-421c-a432-f4207ab05c8d,24bb3971-9e38-48ae-9b42-9f53a449cc4b,2024-03-08,Credit Card,Withdrawal,31.45,FALSE,5
c5e26c0f-8b46-48e2-8e69-3d1736e57fd2,5d16b26b-bb40-4a4e-b903-b75bc3b2b814,2024-01-28,Savings,Withdrawal,420.71,FALSE,21
f44c13bb-384e-4b7f-b2e7-6dc6e8c19a09,a3069a9b-56cd-4ded-9c4e-39cdd6f87630,2024-02-18,Credit Card,Withdrawal,62.72,FALSE,4
8f18a85e-48de-4ac6-8756-395b6cbbf7eb,edf90d3b-a609-46d7-8365-b57253bd35d1,2024-02-23,Loan,Repayment,806.34,TRUE,2
e2b7cea8-bec2-40f6-864a-9deb46251514,ffc99be4-2d20-4eaf-b787-bc69e7387232,2024-02-28,Loan,Withdrawal,96.55,TRUE,28
86af0937-8d11-47e1-b5ea-251ac37f3d1a,ee117e6d-e1ff-41a5-9346-58e514ac002e,2024-02-13,Credit Card,Transfer,39.17,TRUE,6
c3f33fc3-e9c6-4a7c-b1d2-a161dc415eee,232ef6a1-25b8-4217-ab21-20c1bd0baed1,2024-01-21,Credit Card,Transfer,86.69,FALSE,9
22088225-4cbf-43d0-8ced-ac9b9af4def8,e70dd736-e5ad-45ae-b821-769ac81f3e18,2024-02-17,Credit Card,Withdrawal,116.03,FALSE,28
2c469a70-aa6c-4c8f-92d3-b540164e3791,4ea8463e-a430-47d8-90e5-2f57b0885547,2024-02-09,Loan,Transfer,14.37,TRUE,17
48452fc1-92b1-4665-8588-9de4e539d807,a3069a9b-56cd-4ded-9c4e-39cdd6f87630,2024-02-11,Savings,Withdrawal,172.65,FALSE,14
d9540810-cdd3-492d-94d9-201d89909835,232ef6a1-25b8-4217-ab21-20c1bd0baed1,2024-03-13,Loan,Withdrawal,182.08,TRUE,7
ac2fb471-efd0-4bae-93f0-ec7228fa12e3,17c6f93f-e169-4c24-9992-3a65d10d3af9,2024-03-17,Credit Card,Deposit,268.59,FALSE,22
10588dfd-f20c-4105-b013-1c66d48b0818,7e49f965-ec87-4138-b26b-86b4c5802fbe,2024-01-11,Credit Card,Repayment,5.92,FALSE,19
55cf3998-8404-49ac-a4ec-730b09a5728f,c99e2e83-b062-462f-9093-563af70bda42,2024-01-07,Loan,Repayment,155.84,TRUE,1
83ab921e-92d0-44d3-a324-4e952786a07d,f0b1e60e-42eb-4915-9106-27ac5bd6d0a1,2024-01-20,Credit Card,Deposit,10.87,TRUE,29
43eb6cd5-6c84-4b0c-92ec-5c87bf9ba465,dccf8899-e005-4e5f-abce-83582aee3460,2024-01-21,Loan,Deposit,241.56,FALSE,20
9b08e461-e0bf-4f72-aa90-e551cc989d05,ea6fb0f7-21ac-419b-886e-d83a5c296076,2024-03-20,Credit Card,Repayment,11.47,TRUE,25
6e469f43-3e65-4b32-845a-e63280a2b110,6b0c7013-ee69-4253-9609-467f223ecebf,2024-01-07,Savings,Withdrawal,485.47,TRUE,15
c0f8109d-810b-46ee-ad0d-51a9a0a438a2,39586d83-4bbe-4e85-a9a7-2aa45c348c65,2024-03-27,Savings,Withdrawal,242.19,FALSE,18
6b65a627-caff-4ebf-b668-5cb84640ebf2,2fe12b2d-0075-47ef-bf34-473ccb43882f,2024-01-11,Credit Card,Repayment,141.61,FALSE,3
36dccb38-8984-4261-946d-90fee18ca440,dda9ef5a-458d-46b7-963e-3bc9b44bd270,2024-02-04,Loan,Withdrawal,116.5,FALSE,18
6aadf7cc-6442-4742-8855-f19e35e99dbf,f17d87c0-c59e-4615-8366-4d25ff6b057c,2024-02-26,Savings,Deposit,28.01,TRUE,2
b475a8eb-3618-4ebd-936a-9f207baa00c8,c87b7612-fd7f-445c-ab11-43cee45e0ea0,2024-03-25,Loan,Withdrawal,68.78,FALSE,10
21b9089c-d4df-4290-933a-3ef5a4f6bc44,403540b8-37a4-4546-b62a-d75b0110e574,2024-02-24,Credit Card,Withdrawal,406.45,FALSE,11
a7b08c90-2b6d-4837-9eaf-c246c62f9fd1,a0805296-335a-45ca-8504-f9bf67811ce0,2024-03-03,Loan,Transfer,469.63,FALSE,27
3608c260-429b-4d32-bfd5-3dc46d064158,75391525-375c-4a6e-9935-8ba83c44d1f6,2024-03-18,Savings,Transfer,0.15,FALSE,24
d2eeb45b-74ee-4488-a023-5b59409a4f36,e12bd2c6-b899-4333-b124-4092a8a1277b,2024-02-26,Loan,Transfer,180.35,FALSE,3
3caf980f-18a2-4457-8366-ac3a73d1f622,354a8a72-0397-49b3-beeb-0277983cfa38,2024-02-23,Loan,Withdrawal,254.09,TRUE,7
ebb82ca8-2651-437c-ac48-49dfd9dc1afe,4d552037-746e-4142-a2c3-4b408369e9f9,2024-02-04,Credit Card,Repayment,192.86,FALSE,8
2ec54341-4ed9-4b43-8209-769d33d7ea51,3ad98fc5-608a-498b-9e8f-032824bfe75a,2024-01-28,Credit Card,Deposit,17.04,FALSE,19
e004321d-5bb2-4b88-adb5-3aee36e38865,63fd77b9-5a8b-422f-a327-57158532ca1b,2024-03-06,Credit Card,Withdrawal,49.11,TRUE,18
12eea291-f1f6-4899-b172-d836c44d96bd,a3069a9b-56cd-4ded-9c4e-39cdd6f87630,2024-01-15,Savings,Repayment,57.63,FALSE,13
bc14fda4-4fca-4fd7-9fd2-cd20b42fc55b,2fddd608-4438-4998-b590-ec1418e4c90e,2024-02-14,Savings,Withdrawal,356.43,FALSE,13
2e5f7abd-f5a5-4b01-ad39-158cdfcc5004,faf24cd8-178b-46c7-bbee-829fa20ee82a,2024-02-25,Credit Card,Deposit,124.43,TRUE,24
0c777783-328a-4636-badb-bb0548e8f899,0aacced1-8f63-452a-b2ed-a89df5a28bab,2024-01-15,Credit Card,Withdrawal,133.43,FALSE,19
2936f823-074e-4fc6-8720-3ddce722a779,71d59aea-911c-446a-9b94-19f7ef7c7aaf,2024-02-06,Savings,Deposit,546.34,TRUE,23
85197d79-c751-4c46-8726-0e6b954a6a98,93ba7d93-e334-4de6-8698-b2960ea90409,2024-03-27,Savings,Withdrawal,202.72,FALSE,12
6b432dc7-a05a-42d0-9bbe-77c0f62a2d0a,4339b71f-4e0d-4ec7-a320-dadb99fbf637,2024-03-27,Savings,Deposit,457.87,TRUE,17
f1e37257-7872-485d-bb46-5551369ec7df,36f835d0-40a4-4b58-87a1-75a39277f46a,2024-03-16,Savings,Withdrawal,121.95,TRUE,28
519baa6a-01e7-42e9-9b4d-dd2ff4fd306d,fcb8903f-ffa8-4e13-a9ee-7a104bb1a141,2024-03-03,Credit Card,Deposit,32.37,FALSE,22
190e3330-69e6-4172-b10e-93f5f0e50ae0,d7fea523-7e75-4330-9de9-800f9cfe46d0,2024-03-08,Savings,Transfer,531.67,TRUE,12
c5226a53-6074-46f3-8f81-6bbe814e232f,1835613d-e9b2-4766-bf12-035a142cc146,2024-03-26,Credit Card,Withdrawal,122.76,TRUE,28
04568c6c-6b29-4c27-85a6-5bdc7c2eb6a8,1fa4fed9-94bd-4f64-bb2e-6b6bba526d2c,2024-02-09,Loan,Withdrawal,40.09,FALSE,13
308bad1f-e569-4911-9798-ca775ced62d8,33f901e1-2cd7-449a-80ca-74f1b44d739c,2024-01-06,Loan,Repayment,72.02,FALSE,25
38864cdc-a10a-4c94-bafd-e206da5b55e3,f4aebad9-1a1f-45a2-98ef-90b0d189e7b3,2024-01-29,Savings,Repayment,10.43,TRUE,12
3e0c850f-66a7-4813-9d09-9959ff19e643,8820655f-afd6-4b9b-977b-c39bd0ea0413,2024-02-20,Loan,Deposit,126.34,FALSE,19
bb0c7e83-c545-4968-83c1-352af8cc8312,fa1050cc-bbf9-4409-97b6-58d9dec6a451,2024-03-17,Loan,Withdrawal,383.64,TRUE,14
e305afde-719c-41c2-887d-b1896133eac8,1ebefc98-4cf1-42bc-9517-3a7e2854314a,2024-01-08,Loan,Deposit,542.35,TRUE,7
d4b9a956-90b9-4a44-bf45-3da9a0284c34,186c600e-22a2-46d4-aed8-ddc0e4cd9c12,2024-01-01,Savings,Transfer,539.43,FALSE,13
3b6f6afb-5c65-4596-96e2-88e470e2db67,c37b898e-a5a8-4f37-a994-d2e541130907,2024-01-27,Savings,Repayment,26.76,FALSE,6
787aa741-5316-45d5-9999-701c6e91c639,70f76124-adba-4d38-8141-226fb219a6cc,2024-02-08,Loan,Deposit,96.27,TRUE,24
5793913e-906c-469c-a5f1-aa6dd258a111,9c0ebcaa-eb9a-4747-b1d6-2b062e342fbf,2024-01-28,Credit Card,Deposit,5.73,FALSE,19
2446e63a-2d9c-4a64-afe9-21c0d792c0d1,0670c849-260d-4bd0-be9f-21f192959e68,2024-01-18,Loan,Repayment,386.43,FALSE,19
0d46e3e4-1b18-4ff9-b663-ac3f8243a928,0994803a-2cca-4a7f-9ff1-49fe855c94c4,2024-02-02,Savings,Withdrawal,88.87,TRUE,4
a0f7b0cf-48ec-4f69-b102-80fd70843f85,ea6fb0f7-21ac-419b-886e-d83a5c296076,2024-02-07,Savings,Deposit,199.46,TRUE,19
1354af7d-6d27-49a7-99be-a5f009aa5648,edf90d3b-a609-46d7-8365-b57253bd35d1,2024-02-11,Savings,Repayment,250.98,TRUE,9
2598eda1-dfeb-4044-be55-a66a439a107b,94acfcee-13de-418e-a9ff-c0e4eab72ade,2024-01-16,Loan,Withdrawal,112.37,TRUE,16
dcd14a5a-ee27-46e9-a107-9eafa847d705,39a37987-5875-4daa-9b05-843c04faf920,2024-01-01,Credit Card,Transfer,73.18,TRUE,27
8737be73-f85f-4dae-b60f-2514a8349f9d,3cc9d344-42ca-4fed-b3f8-affeefe79732,2024-03-04,Savings,Repayment,655.16,TRUE,4
7c147cab-8445-416e-81bd-6db374e154e6,3d9ee783-523c-4644-9abc-16eeadaf9de2,2024-02-25,Savings,Deposit,667.58,FALSE,6
7082d050-438f-4107-ae8b-1f23fae22690,1607f24f-bb58-4522-b81a-97e18ee0352f,2024-01-23,Loan,Transfer,68.34,TRUE,8
f53ab400-ce4e-49b5-a87e-5f149d44028f,e64ce0ea-a494-43c4-9f4c-f368f55ec413,2024-01-17,Credit Card,Withdrawal,130.64,FALSE,27
19ad7948-055d-4ba9-93c6-d5764dde13ec,d7bd7d87-e85e-4c31-91b4-17c2e0378003,2024-02-18,Loan,Withdrawal,721.23,FALSE,29
7352c8a1-7ad4-4407-a5d4-16e3690c8674,40531000-4408-4b2e-9383-e1cb8e8ad1e9,2024-03-09,Savings,Repayment,0.98,TRUE,24
850e5e11-a575-4f9f-b3d8-daa4f38744da,b4b35f99-0ba3-4bcd-a901-12806270b18a,2024-03-31,Credit Card,Repayment,106.44,FALSE,16
7e9bcc65-13c9-462e-8baa-76ba49ad3ac4,8efc52d7-5fb9-45f9-a18b-c8419b9586ff,2024-01-30,Credit Card,Repayment,21.17,TRUE,5
52a038e9-c91f-4021-b127-a6cd6d392f4d,126f2367-75d7-4d55-b970-4eaa3916c31e,2024-03-05,Savings,Withdrawal,142.33,FALSE,21
e104bd09-ae6d-4291-8104-c0f7eb7b6603,4f6e18e8-ad36-40fb-9421-2a18f013aa9a,2024-03-12,Credit Card,Transfer,5,TRUE,22
8556809c-859e-43b9-b919-317ad2f97cf7,7783d7a3-9053-4b5c-817e-eb774503a840,2024-03-26,Credit Card,Withdrawal,104.48,TRUE,10
969c9914-9483-44bb-b4c3-9cf085107316,37dd21d9-af60-4ee1-89c9-76396cae0978,2024-02-15,Loan,Deposit,49.87,TRUE,23
97e7e5f3-1bca-471c-bdfc-b235b7ee4655,195ba982-33aa-472d-9b48-1b97aa389d87,2024-01-10,Savings,Withdrawal,152.42,TRUE,13
fed7c04d-271e-43cd-a266-162c5aa84eb2,35c8edff-b732-49e5-927a-230e7eebaa44,2024-02-20,Savings,Deposit,1103.97,FALSE,29
bf366c62-f825-402f-91e7-ca7803438736,cfed6ce6-0153-476b-aed7-b80cc1019f4c,2024-01-06,Savings,Transfer,322.42,FALSE,26
70e47a23-a270-48ff-bb02-30d8b4a817f2,39a6cfe5-9d36-4106-b025-ca53f688dbc8,2024-02-25,Savings,Repayment,373.7,FALSE,14
32b329e5-cb8d-4bd7-aef5-980d7cd5ba52,0cf22333-b7d9-45ac-b33c-07e8d614ca37,2024-01-03,Savings,Repayment,201.72,FALSE,7
b91c09cd-1207-4bf2-a02e-52966a60eced,64eaecfb-0466-4638-9886-103ffcb740ed,2024-02-28,Credit Card,Withdrawal,8.49,FALSE,29
5f125185-665c-47b1-aed5-e12913cc2032,1b23ff4a-6d2f-4d44-8103-6696b11421d0,2024-01-10,Loan,Repayment,46.34,TRUE,20
4f19c21d-8dde-43a6-a95e-b2bfb5da5e2a,5c0aaad3-9ba8-42fd-a454-ef5e76c6e20e,2024-02-10,Savings,Transfer,518.23,TRUE,6
b43ce3a6-328b-4ea1-acd3-b5e7e7662cf8,bbcd0c2d-4552-41db-9e76-20a1655d028f,2024-03-14,Loan,Repayment,91.18,TRUE,7
259e529e-40d6-4ea4-81aa-79c3fa532bd0,94ebd461-940a-4b21-936d-43ac3475ecf5,2024-02-24,Loan,Withdrawal,21.88,TRUE,5
9be3ffa5-ed27-4dab-a9f9-294a2eb5e419,b25975a4-5ebd-4668-9e9a-ab1dc31207fb,2024-03-14,Credit Card,Transfer,242.4,TRUE,21
828049ec-6d9f-4c8f-8b12-1d5d7c65a502,195ba982-33aa-472d-9b48-1b97aa389d87,2024-02-21,Savings,Deposit,71.18,FALSE,18
1d02a0e4-6ad9-4d8f-9fd7-efe050a96811,b58dfdac-776d-45a8-a0fd-a592b38b1da8,2024-03-31,Credit Card,Withdrawal,62.63,TRUE,23
